INDIVID_ID,DATE,SPECIES,LIFE_STAGE,REEF,SITE,ZONING,FL,TL,LAT,LONG,YEAR,PlateID,Plate,Well
P.ad_5073,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,550,-23.2,151.101,2021,PmAd02_E11,PmAd02,E11
P.ad_5074,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,330,-23.2,151.101,2021,PmAd02_E12,PmAd02,E12
P.ad_5075,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd02_F01,PmAd02,F01
P.ad_5076,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd11_F10,PmAd11,F10
P.ad_5077,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd02_F03,PmAd02,F03
P.ad_5078,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,480,-23.2,151.101,2021,PmAd11_G01,PmAd11,G01
P.ad_5079,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd02_F05,PmAd02,F05
P.ad_5080,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,540,-23.2,151.101,2021,PmAd02_F06,PmAd02,F06
P.ad_5081,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,630,-23.2,151.101,2021,PmAd08_B02,PmAd08,B02
P.ad_5082,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,280,-23.2,151.101,2021,PmAd08_B03,PmAd08,B03
P.ad_5083,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,410,-23.2,151.101,2021,PmAd02_F07,PmAd02,F07
P.ad_5084,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,710,-23.2,151.101,2021,PmAd02_F08,PmAd02,F08
P.ad_5085,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,480,-23.2,151.101,2021,PmAd02_F09,PmAd02,F09
P.ad_5086,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,560,-23.2,151.101,2021,PmAd02_F10,PmAd02,F10
P.ad_5087,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd08_B04,PmAd08,B04
P.ad_5088,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,380,-23.2,151.101,2021,PmAd02_F11,PmAd02,F11
P.ad_5089,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,570,-23.2,151.101,2021,PmAd02_F12,PmAd02,F12
P.ad_5090,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,540,-23.2,151.101,2021,PmAd02_G01,PmAd02,G01
P.ad_5091,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,640,-23.2,151.101,2021,PmAd02_G02,PmAd02,G02
P.ad_5092,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,480,-23.2,151.101,2021,PmAd08_B05,PmAd08,B05
P.ad_5093,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,390,-23.2,151.101,2021,PmAd02_G03,PmAd02,G03
P.ad_5094,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,450,-23.2,151.101,2021,PmAd02_G04,PmAd02,G04
P.ad_5095,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd02_G05,PmAd02,G05
P.ad_5096,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,490,-23.2,151.101,2021,PmAd02_G06,PmAd02,G06
P.ad_5097,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,610,-23.2,151.101,2021,PmAd02_G07,PmAd02,G07
P.ad_5098,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,590,-23.2,151.101,2021,PmAd08_B06,PmAd08,B06
P.ad_5099,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,380,-23.2,151.101,2021,PmAd08_B07,PmAd08,B07
P.ad_5100,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,630,-23.2,151.101,2021,PmAd02_G08,PmAd02,G08
P.ad_5101,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,690,-23.2,151.101,2021,PmAd02_G09,PmAd02,G09
P.ad_5102,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,640,-23.2,151.101,2021,PmAd02_G10,PmAd02,G10
P.ad_5103,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,390,-23.2,151.101,2021,PmAd02_G11,PmAd02,G11
P.ad_5104,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,610,-23.2,151.101,2021,PmAd02_G12,PmAd02,G12
P.ad_5105,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,670,-23.2,151.101,2021,PmAd02_H01,PmAd02,H01
P.ad_5106,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,550,-23.2,151.101,2021,PmAd02_H02,PmAd02,H02
P.ad_5107,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd02_H03,PmAd02,H03
P.ad_5108,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd08_B08,PmAd08,B08
P.ad_5109,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,300,-23.2,151.101,2021,PmAd02_H04,PmAd02,H04
P.ad_5110,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,650,-23.2,151.101,2021,PmAd02_H05,PmAd02,H05
P.ad_5111,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,300,-23.2,151.101,2021,PmAd02_H06,PmAd02,H06
P.ad_5112,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,550,580,-23.2,151.101,2021,PmAd11_A03,PmAd11,A03
P.ad_5113,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,300,-23.2,151.101,2021,NA,NA,NA
P.ad_5114,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,450,-23.2,151.101,2021,PmAd08_B09,PmAd08,B09
P.ad_5115,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd02_H07,PmAd02,H07
P.ad_5116,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd02_H08,PmAd02,H08
P.ad_5117,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd02_H09,PmAd02,H09
P.ad_5118,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,600,-23.2,151.101,2021,PmAd02_H10,PmAd02,H10
P.ad_5119,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,460,-23.2,151.101,2021,PmAd02_H11,PmAd02,H11
P.ad_5120,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,520,-23.2,151.101,2021,PmAd03_A01,PmAd03,A01
P.ad_5121,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,680,-23.2,151.101,2021,PmAd03_A02,PmAd03,A02
P.ad_5122,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd03_A03,PmAd03,A03
P.ad_5123,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,660,-23.2,151.101,2021,PmAd03_A04,PmAd03,A04
P.ad_5124,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,680,-23.2,151.101,2021,PmAd03_A05,PmAd03,A05
P.ad_5125,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd03_A06,PmAd03,A06
P.ad_5126,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd03_A07,PmAd03,A07
P.ad_5127,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,620,-23.2,151.101,2021,PmAd03_A08,PmAd03,A08
P.ad_5128,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,470,-23.2,151.101,2021,PmAd03_A09,PmAd03,A09
P.ad_5129,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,560,-23.2,151.101,2021,PmAd03_A10,PmAd03,A10
P.ad_5130,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd03_A11,PmAd03,A11
P.ad_5131,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,360,380,-23.176,150.987,2021,PmAd11_A04,PmAd11,A04
P.ad_5132,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,650,-23.2,151.101,2021,PmAd03_A12,PmAd03,A12
P.ad_5133,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,550,-23.2,151.101,2021,PmAd03_B01,PmAd03,B01
P.ad_5134,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,280,-23.2,151.101,2021,PmAd08_B10,PmAd08,B10
P.ad_5135,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd03_B02,PmAd03,B02
P.ad_5136,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,400,-23.2,151.101,2021,PmAd03_B03,PmAd03,B03
P.ad_5137,2021-03-29,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,400,-23.176,150.987,2021,PmAd03_B04,PmAd03,B04
P.ad_5138,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,260,-23.182,150.992,2021,PmAd03_B05,PmAd03,B05
P.ad_5139,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,390,-23.182,150.992,2021,PmAd03_B06,PmAd03,B06
P.ad_5140,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,390,-23.182,150.992,2021,PmAd03_B07,PmAd03,B07
P.ad_5141,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,370,-23.182,150.992,2021,PmAd03_B08,PmAd03,B08
P.ad_5142,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,290,-23.182,150.992,2021,PmAd03_B09,PmAd03,B09
P.ad_5143,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,510,-23.182,150.992,2021,PmAd03_B10,PmAd03,B10
P.ad_5144,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,520,-23.182,150.992,2021,PmAd03_B11,PmAd03,B11
P.ad_5145,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,320,-23.182,150.992,2021,PmAd03_B12,PmAd03,B12
P.ad_5146,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,410,-23.182,150.992,2021,PmAd08_B11,PmAd08,B11
P.ad_5147,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,450,-23.182,150.992,2021,PmAd03_C01,PmAd03,C01
P.ad_5148,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,340,-23.182,150.992,2021,PmAd03_C02,PmAd03,C02
P.ad_5149,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,390,-23.182,150.992,2021,PmAd08_B12,PmAd08,B12
P.ad_5150,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,580,-23.182,150.992,2021,PmAd03_C03,PmAd03,C03
P.ad_5151,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,450,-23.182,150.992,2021,PmAd11_G12,PmAd11,G12
P.ad_5152,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,NA,-23.182,150.992,2021,PmAd03_C05,PmAd03,C05
P.ad_5153,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,300,-23.182,150.992,2021,PmAd03_C06,PmAd03,C06
P.ad_5154,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,NA,-23.182,150.992,2021,PmAd03_C07,PmAd03,C07
P.ad_5155,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,NA,-23.182,150.992,2021,PmAd08_C01,PmAd08,C01
P.ad_5156,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,NA,NA,-23.182,150.992,2021,PmAd08_C02,PmAd08,C02
P.ad_5157,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,300,-23.199,150.973,2021,PmAd08_C03,PmAd08,C03
P.ad_5158,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,500,-23.199,150.973,2021,PmAd03_C08,PmAd03,C08
P.ad_5159,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,370,-23.199,150.973,2021,PmAd03_C09,PmAd03,C09
P.ad_5160,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,420,-23.199,150.973,2021,PmAd03_C10,PmAd03,C10
P.ad_5161,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,410,-23.199,150.973,2021,PmAd03_C11,PmAd03,C11
P.ad_5162,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,410,-23.199,150.973,2021,PmAd11_H04,PmAd11,H04
P.ad_5163,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,290,-23.199,150.973,2021,PmAd08_C04,PmAd08,C04
P.ad_5164,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,460,-23.199,150.973,2021,PmAd03_D01,PmAd03,D01
P.ad_5165,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,480,-23.199,150.973,2021,PmAd03_D02,PmAd03,D02
P.ad_5166,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,340,-23.199,150.973,2021,PmAd03_D03,PmAd03,D03
P.ad_5167,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,560,-23.199,150.973,2021,PmAd03_D04,PmAd03,D04
P.ad_5168,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,520,-23.199,150.973,2021,PmAd03_D05,PmAd03,D05
P.ad_5169,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,430,-23.199,150.973,2021,PmAd03_D06,PmAd03,D06
P.ad_5170,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,610,-23.199,150.973,2021,PmAd03_D07,PmAd03,D07
P.ad_5171,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,610,-23.199,150.973,2021,PmAd03_D08,PmAd03,D08
P.ad_5172,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,380,-23.199,150.973,2021,PmAd08_C05,PmAd08,C05
P.ad_5173,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,390,-23.199,150.973,2021,PmAd03_D09,PmAd03,D09
P.ad_5174,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,310,-23.199,150.973,2021,PmAd03_D10,PmAd03,D10
P.ad_5175,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,320,-23.199,150.973,2021,PmAd03_D11,PmAd03,D11
P.ad_5176,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,670,-23.199,150.973,2021,PmAd03_D12,PmAd03,D12
P.ad_5177,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,310,-23.199,150.973,2021,PmAd03_E01,PmAd03,E01
P.ad_5178,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,400,-23.199,150.973,2021,PmAd08_C06,PmAd08,C06
P.ad_5179,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,370,-23.199,150.973,2021,PmAd03_E02,PmAd03,E02
P.ad_5180,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,290,-23.199,150.973,2021,PmAd08_C07,PmAd08,C07
P.ad_5181,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,360,-23.199,150.973,2021,PmAd08_C08,PmAd08,C08
P.ad_5182,2021-03-29,P. maculatus,Adult,Red Beach,GK4,Blue,318,333,-23.182,150.992,2021,PmAd11_A05,PmAd11,A05
P.ad_5183,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,484,494,-23.199,150.973,2021,PmAd11_A06,PmAd11,A06
P.ad_5184,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,414,423,-23.199,150.973,2021,PmAd11_A07,PmAd11,A07
P.ad_5185,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,375,392,-23.199,150.973,2021,PmAd11_A08,PmAd11,A08
P.ad_5186,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,321,346,-23.199,150.973,2021,PmAd11_A09,PmAd11,A09
P.ad_5187,2021-03-30,P. maculatus,Adult,Clam Bay,GK5,Green,NA,430,-23.188,150.979,2021,PmAd03_E04,PmAd03,E04
P.ad_5188,2021-03-30,P. maculatus,Adult,Clam Bay,GK5,Green,NA,500,-23.188,150.979,2021,PmAd03_E05,PmAd03,E05
P.ad_5189,2021-03-30,P. maculatus,Adult,Clam Bay,GK5,Green,NA,270,-23.188,150.979,2021,PmAd08_C09,PmAd08,C09
P.ad_5190,2021-03-30,P. maculatus,Adult,Clam Bay,GK5,Green,NA,280,-23.188,150.979,2021,PmAd03_E06,PmAd03,E06
P.ad_5191,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,280,-23.2,151.101,2021,PmAd03_E07,PmAd03,E07
P.ad_5192,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,520,-23.2,151.101,2021,PmAd03_E08,PmAd03,E08
P.ad_5193,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,500,-23.2,151.101,2021,PmAd03_E09,PmAd03,E09
P.ad_5194,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,580,-23.2,151.101,2021,PmAd03_E10,PmAd03,E10
P.ad_5195,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,310,-23.2,151.101,2021,PmAd03_E11,PmAd03,E11
P.ad_5196,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,350,-23.2,151.101,2021,PmAd11_H05,PmAd11,H05
P.ad_5197,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,750,-23.2,151.101,2021,PmAd03_F01,PmAd03,F01
P.ad_5198,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,700,-23.2,151.101,2021,PmAd03_F02,PmAd03,F02
P.ad_5199,2021-03-27,P. maculatus,Adult,Barren Island,BA1,Blue,NA,410,-23.159,151.075,2021,PmAd08_C10,PmAd08,C10
P.ad_5200,2021-03-27,P. maculatus,Adult,Egg Rock,E1,Green,NA,320,-23.2,151.101,2021,PmAd03_F03,PmAd03,F03
P.ad_5201,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,450,-23.176,150.987,2021,PmAd03_F04,PmAd03,F04
P.ad_5202,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,360,-23.176,150.987,2021,PmAd08_C11,PmAd08,C11
P.ad_5203,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,240,-23.176,150.987,2021,PmAd03_F05,PmAd03,F05
P.ad_5204,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,380,-23.176,150.987,2021,PmAd08_C12,PmAd08,C12
P.ad_5205,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,200,-23.176,150.987,2021,PmAd03_F06,PmAd03,F06
P.ad_5206,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,420,-23.176,150.987,2021,PmAd03_F07,PmAd03,F07
P.ad_5207,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,280,-23.176,150.987,2021,PmAd03_F08,PmAd03,F08
P.ad_5208,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,300,-23.176,150.987,2021,PmAd08_D01,PmAd08,D01
P.ad_5209,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,260,-23.176,150.987,2021,PmAd03_F09,PmAd03,F09
P.ad_5210,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,250,-23.176,150.987,2021,PmAd03_F10,PmAd03,F10
P.ad_5211,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,650,-23.176,150.987,2021,PmAd03_F11,PmAd03,F11
P.ad_5212,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,550,-23.176,150.987,2021,PmAd03_F12,PmAd03,F12
P.ad_5213,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,450,-23.176,150.987,2021,PmAd11_G07,PmAd11,G07
P.ad_5214,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,450,-23.176,150.987,2021,PmAd11_G10,PmAd11,G10
P.ad_5215,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,590,-23.176,150.987,2021,PmAd03_G03,PmAd03,G03
P.ad_5216,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,310,-23.176,150.987,2021,PmAd08_D02,PmAd08,D02
P.ad_5217,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,380,-23.2,151.101,2021,PmAd03_G04,PmAd03,G04
P.ad_5218,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,380,-23.2,151.101,2021,PmAd03_G05,PmAd03,G05
P.ad_5219,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,370,-23.2,151.101,2021,PmAd03_G06,PmAd03,G06
P.ad_5220,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,430,-23.2,151.101,2021,PmAd03_G07,PmAd03,G07
P.ad_5221,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,370,-23.2,151.101,2021,PmAd03_G08,PmAd03,G08
P.ad_5222,2021-03-28,P. maculatus,Adult,Egg Rock,E1,Green,NA,460,-23.2,151.101,2021,PmAd03_G09,PmAd03,G09
P.ad_5223,2021-03-28,P. maculatus,Adult,Wreck Bay,GK3,Blue,NA,360,-23.176,150.987,2021,PmAd11_A10,PmAd11,A10
P.ad_5224,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,560,-23.199,150.973,2021,PmAd03_G10,PmAd03,G10
P.ad_5225,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,400,-23.199,150.973,2021,PmAd11_H03,PmAd11,H03
P.ad_5226,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,450,-23.199,150.973,2021,PmAd08_D03,PmAd08,D03
P.ad_5227,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,300,-23.199,150.973,2021,PmAd08_D04,PmAd08,D04
P.ad_5228,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,290,-23.199,150.973,2021,PmAd03_G12,PmAd03,G12
P.ad_5229,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,380,-23.199,150.973,2021,PmAd03_H01,PmAd03,H01
P.ad_5230,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,510,-23.199,150.973,2021,PmAd03_H02,PmAd03,H02
P.ad_5231,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,400,-23.199,150.973,2021,PmAd03_H03,PmAd03,H03
P.ad_5232,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,280,-23.199,150.973,2021,PmAd08_D05,PmAd08,D05
P.ad_5233,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,400,-23.199,150.973,2021,PmAd03_H04,PmAd03,H04
P.ad_5234,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,500,-23.199,150.973,2021,PmAd03_H05,PmAd03,H05
P.ad_5235,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,536,560,-23.199,150.973,2021,PmAd11_A11,PmAd11,A11
P.ad_5236,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,500,-23.199,150.973,2021,PmAd03_H06,PmAd03,H06
P.ad_5237,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,450,-23.199,150.973,2021,PmAd03_H07,PmAd03,H07
P.ad_5238,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,550,-23.199,150.973,2021,PmAd03_H08,PmAd03,H08
P.ad_5239,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,400,-23.199,150.973,2021,PmAd08_D06,PmAd08,D06
P.ad_5240,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,550,-23.199,150.973,2021,PmAd11_H02,PmAd11,H02
P.ad_5241,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,450,-23.199,150.973,2021,PmAd08_D07,PmAd08,D07
P.ad_5242,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,420,-23.199,150.973,2021,PmAd03_H10,PmAd03,H10
P.ad_5243,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,350,-23.199,150.973,2021,PmAd03_H11,PmAd03,H11
P.ad_5244,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,520,-23.199,150.973,2021,PmAd08_D08,PmAd08,D08
P.ad_5245,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,300,-23.199,150.973,2021,PmAd04_A01,PmAd04,A01
P.ad_5246,2021-03-29,P. maculatus,Adult,Halfway Is Green,H1,Green,NA,410,-23.199,150.973,2021,PmAd11_A12,PmAd11,A12
P.ad_5247,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,420,-23.215,150.969,2021,PmAd04_A02,PmAd04,A02
P.ad_5248,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,450,-23.215,150.969,2021,PmAd04_A03,PmAd04,A03
P.ad_5249,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,450,-23.215,150.969,2021,PmAd04_A04,PmAd04,A04
P.ad_5250,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,480,-23.215,150.969,2021,PmAd04_A05,PmAd04,A05
P.ad_5251,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,500,-23.215,150.969,2021,PmAd04_A06,PmAd04,A06
P.ad_5252,2021-03-30,P. maculatus,Adult,Humpy Island,HU1,Yellow,NA,300,-23.215,150.969,2021,PmAd04_A07,PmAd04,A07
P.ad_5253,2021-03-31,P. maculatus,Adult,Middle Island,M2,Green,NA,320,-23.168,150.922,2021,PmAd04_A08,PmAd04,A08
P.ad_5254,2021-03-31,P. maculatus,Adult,Middle Island,M2,Green,NA,300,-23.168,150.922,2021,PmAd04_A09,PmAd04,A09
P.ad_5255,2021-03-31,P. maculatus,Adult,Middle Island,M2,Green,NA,280,-23.168,150.922,2021,PmAd08_D09,PmAd08,D09
P.ad_5256,2021-03-31,P. maculatus,Adult,Middle Island,MOBS,Green,NA,500,-23.168,150.922,2021,PmAd04_A10,PmAd04,A10
P.ad_5257,2021-03-31,P. maculatus,Adult,Middle Island,MOBS,Green,NA,390,-23.168,150.922,2021,PmAd04_A11,PmAd04,A11
